datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_115,701
2025-03-15 22:00:00,b_115,725
2025-03-15 23:00:00,b_115,724
2025-03-16 00:00:00,b_115,699
2025-03-16 01:00:00,b_115,696
2025-03-16 02:00:00,b_115,765
2025-03-16 03:00:00,b_115,800
2025-03-16 04:00:00,b_115,655
2025-03-16 05:00:00,b_115,630
2025-03-16 06:00:00,b_115,786
2025-03-16 07:00:00,b_115,784
2025-03-16 08:00:00,b_115,633
2025-03-16 09:00:00,b_115,637
2025-03-16 10:00:00,b_115,788
2025-03-16 11:00:00,b_115,789
2025-03-16 12:00:00,b_115,644
2025-03-16 13:00:00,b_115,647
2025-03-16 14:00:00,b_115,817
2025-03-16 15:00:00,b_115,811
2025-03-16 16:00:00,b_115,660
2025-03-16 17:00:00,b_115,682
2025-03-16 18:00:00,b_115,849
2025-03-16 19:00:00,b_115,852
2025-03-16 20:00:00,b_115,665
