datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_173,947
2025-03-15 22:00:00,b_173,985
2025-03-15 23:00:00,b_173,940
2025-03-16 00:00:00,b_173,950
2025-03-16 01:00:00,b_173,963
2025-03-16 02:00:00,b_173,935
2025-03-16 03:00:00,b_173,932
2025-03-16 04:00:00,b_173,994
2025-03-16 05:00:00,b_173,970
2025-03-16 06:00:00,b_173,925
2025-03-16 07:00:00,b_173,920
2025-03-16 08:00:00,b_173,959
2025-03-16 09:00:00,b_173,964
2025-03-16 10:00:00,b_173,862
2025-03-16 11:00:00,b_173,833
2025-03-16 12:00:00,b_173,879
2025-03-16 13:00:00,b_173,763
2025-03-16 14:00:00,b_173,677
2025-03-16 15:00:00,b_173,656
2025-03-16 16:00:00,b_173,847
2025-03-16 17:00:00,b_173,850
2025-03-16 18:00:00,b_173,683
2025-03-16 19:00:00,b_173,710
2025-03-16 20:00:00,b_173,799
