datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_154,92
2025-03-15 22:00:00,b_154,75
2025-03-15 23:00:00,b_154,70
2025-03-16 00:00:00,b_154,80
2025-03-16 01:00:00,b_154,71
2025-03-16 02:00:00,b_154,67
2025-03-16 03:00:00,b_154,73
2025-03-16 04:00:00,b_154,71
2025-03-16 05:00:00,b_154,73
2025-03-16 06:00:00,b_154,78
2025-03-16 07:00:00,b_154,86
2025-03-16 08:00:00,b_154,89
2025-03-16 09:00:00,b_154,96
2025-03-16 10:00:00,b_154,95
2025-03-16 11:00:00,b_154,83
2025-03-16 12:00:00,b_154,85
2025-03-16 13:00:00,b_154,90
2025-03-16 14:00:00,b_154,84
2025-03-16 15:00:00,b_154,84
2025-03-16 16:00:00,b_154,87
2025-03-16 17:00:00,b_154,84
2025-03-16 18:00:00,b_154,85
2025-03-16 19:00:00,b_154,88
2025-03-16 20:00:00,b_154,75
